president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Voters,9/27/2020,11/22/2017,11/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.07446546,0,43,55,38.725978,55.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50507,79712,11/27/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/22/2017,11/26/2017,Ipsos,B-,1386,rv,0.10731756,0,40.1,57.2,40.496187,55.179601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50557,79798,11/29/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/23/2017,11/25/2017,YouGov,B,884,rv,0.12548834,0,45,51,44.356595,50.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67379,126151,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/23/2017,11/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.22208352,0,42,56,37.725978,56.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50509,79714,11/28/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/23/2017,11/27/2017,Ipsos,B-,1571,rv,0.12096562,0,40.3,57.2,40.696187,55.179601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50556,79797,11/29/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/24/2017,11/26/2017,YouGov,B,879,rv,0.12415266,0,42,53,41.356595,52.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67380,126152,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/25/2017,11/27/2017,YouGov,B,897,rv,0.12606882,0,40,54,39.356595,53.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67381,126153,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/23/2017,11/29/2017,SurveyMonkey,D-,12258,rv,0.28296027,0,40,59,37.70885,57.464776,NA,NA,https://www.surveymonkey.com/curiosity/trump-job-disapproval-hits-new-high-of-60-percent/,50599,79848,11/30/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/24/2017,11/28/2017,Ipsos,B-,1594,rv,0.12218291,0,40.5,56.9,40.896187,54.879601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50610,79861,12/1/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/26/2017,11/28/2017,YouGov,B,1319,rv,0.18448829,0,43,53,42.356595,52.375451,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8hs5rikuhd/econTabReport.pdf,50554,79790,11/29/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/25/2017,11/29/2017,Ipsos,B-,1571,rv,0.12004551,0,40.4,56.9,40.796187,54.879601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50609,79860,12/1/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/26/2017,11/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12322064,0,41,57,36.725978,57.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50539,79761,11/29/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/26/2017,11/28/2017,YouGov,B,887,rv,0.12406453,0,40,55,39.356595,54.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67539,126378,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/27/2017,11/29/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12366235,0,42,56,37.725978,56.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50593,79840,11/30/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/27/2017,11/29/2017,YouGov,B,884,rv,0.12427285,0,41,55,40.356595,54.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67382,126155,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/26/2017,11/30/2017,Ipsos,B-,1567,rv,0.11956054,0,39.5,57.6,39.896187,55.579601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50608,79859,12/1/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/27/2017,12/1/2017,Ipsos,B-,1560,rv,0.11901697,0,40.2,57.4,40.596187,55.379601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50631,79897,12/5/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/28/2017,11/30/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12387968,0,44,55,39.725978,55.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50606,79857,12/1/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/28/2017,11/30/2017,YouGov,B,892,rv,0.12604898,0,41,53,40.356595,52.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67383,126156,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/29/2017,11/30/2017,Winston Group,B/C,1000,rv,1.206167,0,36,58,37.270339,59.405276,NA,NA,https://www.winningtheissues.org/wp-content/uploads/2018/01/Winning-the-Issues-Nov-2017-Aggs-FINAL.pdf,66571,124061,5/29/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/29/2017,12/1/2017,YouGov,B,891,rv,0.12660716,0,43,54,42.356595,53.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67384,126157,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/28/2017,12/2/2017,Ipsos,B-,1359,rv,0.10386585,0,40,56.9,40.396187,54.879601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50630,79896,12/5/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/30/2017,12/2/2017,YouGov,B,879,rv,0.12497266,0,43,55,42.356595,54.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67385,126158,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/29/2017,12/3/2017,Ipsos,B-,1303,rv,0.099794,0,40.5,56.3,40.896187,54.279601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50629,79895,12/5/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/29/2017,12/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.07420539,0,42,56,37.725978,56.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50623,79888,12/4/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/30/2017,12/4/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.21903799,0,43,55,38.725978,55.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50625,79890,12/5/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/30/2017,12/4/2017,Ipsos,B-,1276,rv,0.09783939,0,41.3,55.7,41.696187,53.679601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50628,79894,12/5/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/1/2017,12/3/2017,Morning Consult,B/C,1997,rv,0.56610313,0,45,51,45.060688,51.58553,NA,NA,https://morningconsult.com/wp-content/uploads/2017/12/171117_crosstabs_POLITICO_v1_AP-1.pdf,50635,79915,12/6/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/1/2017,12/3/2017,YouGov,B,881,rv,0.12466424,0,43,54,42.356595,53.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67386,126159,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/29/2017,12/4/2017,Quinnipiac University,B+,1508,rv,1.3943165,0,35,58,37.569898,56.276631,NA,NA,https://poll.qu.edu/images/polling/us/us12052017_ufrt567.pdf/,50627,79892,12/5/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/29/2017,12/4/2017,Pew Research Center,B/C,1174,rv,1.1747148,0,34,62,35.403048,60.427466,NA,NA,http://www.people-press.org/2017/12/07/stark-partisan-divisions-over-russia-probe-including-its-importance-to-the-nation/,50643,79927,12/7/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,11/30/2017,12/6/2017,SurveyMonkey,D-,14055,rv,0.30661011,0,41,58,38.70885,56.464776,NA,NA,https://drive.google.com/file/d/1HEa5GNlnSjzhB3YsH955nwlYxUAmnSxW/view?usp=sharing,50644,79929,12/7/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/1/2017,12/5/2017,Ipsos,B-,1258,rv,0.0963974,0,40.3,57.4,40.696187,55.379601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50651,79936,12/10/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/2/2017,12/4/2017,YouGov,B,839,rv,0.11816458,0,41,54,40.356595,53.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67387,126160,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/3/2017,12/5/2017,YouGov,B,901,rv,0.1262542,0,42,55,41.356595,54.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67540,126379,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/3/2017,12/5/2017,YouGov,B,1341,rv,0.18790997,0,43,52,42.356595,51.375451,NA,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jhdmzhxe6k/econTabReport.pdf,50636,79918,12/6/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/2/2017,12/6/2017,Ipsos,B-,1247,rv,0.09527184,0,39.8,57.9,40.196187,55.879601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50650,79935,12/10/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/3/2017,12/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12116107,0,42,56,37.725978,56.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50634,79914,12/6/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/4/2017,12/6/2017,YouGov,B,886,rv,0.12480781,0,41,54,40.356595,53.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67388,126162,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/4/2017,12/6/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12171033,0,44,55,39.725978,55.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50640,79923,12/7/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/3/2017,12/7/2017,Ipsos,B-,1234,rv,0.093771,0,38.8,58.9,39.196187,56.879601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50649,79934,12/10/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/4/2017,12/7/2017,Marist College,A+,1079,rv,2.0554131,0,39,55,39.793306,55.436178,NA,NA,http://maristpoll.marist.edu/wp-content/misc/usapolls/us171204_KoC/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_December%202017.pdf#page=3,50655,79950,12/12/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/5/2017,12/7/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12202914,0,42,56,37.725978,56.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50645,79930,12/8/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/4/2017,12/8/2017,Ipsos,B-,1234,rv,0.09300202,0,38.3,59.3,38.696187,57.279601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50663,79960,12/12/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/5/2017,12/7/2017,YouGov,B,883,rv,0.12505555,0,40,55,39.356595,54.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67389,126163,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/5/2017,12/9/2017,Ipsos,B-,1206,rv,0.08992939,0,37.2,60.4,37.596187,58.379601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50662,79959,12/12/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/6/2017,12/8/2017,YouGov,B,901,rv,0.12831193,0,43,53,42.356595,52.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67390,126164,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/6/2017,12/10/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.07316568,0,42,56,37.725978,56.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50652,79946,12/11/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/7/2017,12/9/2017,YouGov,B,882,rv,0.12569534,0,41,56,40.356595,55.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67391,126165,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/6/2017,12/10/2017,Ipsos,B-,1157,rv,0.08517941,0,37,60.4,37.396187,58.379601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50661,79958,12/12/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/6/2017,12/11/2017,Quinnipiac University,B+,1211,rv,1.1215744,0,37,57,39.569898,55.276631,NA,NA,https://poll.qu.edu/images/polling/us/us12122017_ukko63.pdf/,50658,79954,12/12/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/8/2017,12/10/2017,YouGov,B,872,rv,0.12374849,0,45,50,44.356595,49.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67392,126166,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/7/2017,12/11/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.21814603,0,41,57,36.725978,57.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50654,79948,12/12/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/7/2017,12/11/2017,Ipsos,B-,1175,rv,0.08518501,0,37.7,59.6,38.096187,57.579601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50660,79957,12/12/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/8/2017,12/11/2017,Harris Poll,C,1989,rv,1.1626281,0,41,59,37.901469,57.772381,NA,NA,http://harvardharrispoll.com/wp-content/uploads/2017/12/Final-HHP-December_Registered-Voters_Topline-Memo.pdf,50686,80001,12/13/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/7/2017,12/13/2017,SurveyMonkey,D-,10090,rv,0.24931221,0,41,58,38.70885,56.464776,NA,NA,https://drive.google.com/file/d/1JZ0P4BFVdT4XOnIcwsStLVa813EqYfRL/view,50690,80007,12/14/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/8/2017,12/11/2017,Morning Consult,B/C,1955,rv,0.51547271,0,43,52,43.060688,52.58553,NA,NA,https://www.politico.com/f/?id=00000160-4b8b-d2ac-a1f2-fbff7cee0001,50657,79953,12/12/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/9/2017,12/11/2017,YouGov,B,837,rv,0.11825421,0,42,54,41.356595,53.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67393,126167,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/8/2017,12/12/2017,Ipsos,B-,1185,rv,0.08449692,0,36.9,60.3,37.296187,58.279601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50697,80015,12/15/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/9/2017,12/13/2017,Ipsos,B-,1513,rv,0.1060765,0,36.9,60.5,37.296187,58.479601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50696,80014,12/15/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/10/2017,12/12/2017,Monmouth University,A+,702,rv,1.576182,0,33,59,33.17936,59.897796,NA,NA,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_121317/,50666,80002,12/13/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/10/2017,12/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.11919889,0,41,57,36.725978,57.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50664,79973,12/13/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/10/2017,12/12/2017,YouGov,B,875,rv,0.12303245,0,43,53,42.356595,52.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67541,126380,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/10/2017,12/12/2017,YouGov,B,1338,rv,0.1881342,0,41,54,40.356595,53.375451,NA,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gptk5yjub1/econTabReport.pdf,50667,79978,12/13/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/11/2017,12/13/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.11885562,0,41,57,36.725978,57.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50687,80003,12/14/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/11/2017,12/12/2017,Public Policy Polling,B,862,rv,1.2335778,0,41,56,41.460763,55.74087,NA,NA,https://www.publicpolicypolling.com/wp-content/uploads/2017/12/PPP_Release_National_121417.pdf,50689,80005,12/14/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/10/2017,12/14/2017,Ipsos,B-,1889,rv,0.13045205000000001,0,38,59.7,38.396187,57.679601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50695,80013,12/15/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/11/2017,12/13/2017,YouGov,B,896,rv,0.12663926,0,38,59,37.356595,58.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67394,126169,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/12/2017,12/14/2017,YouGov,B,872,rv,0.12391906,0,42,55,41.356595,54.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67395,126170,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/11/2017,12/15/2017,Ipsos,B-,2100,rv,0.14334722,0,38.5,59.3,38.896187,57.279601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50714,80044,12/19/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/12/2017,12/14/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1193045,0,40,57,35.725978,57.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50691,80009,12/15/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/12/2017,12/16/2017,Ipsos,B-,2188,rv,0.14823785,0,37.5,60.1,37.896187,58.079601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50713,80043,12/19/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/13/2017,12/15/2017,YouGov,B,900,rv,0.1285821,0,42,54,41.356595,53.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67396,126171,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/14/2017,12/16/2017,YouGov,B,868,rv,0.1241286,0,42,54,41.356595,53.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67397,126172,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/13/2017,12/17/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0721161,0,42,55,37.725978,55.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50701,80029,12/18/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/13/2017,12/17/2017,Ipsos,B-,2204,rv,0.14885401,0,37.5,60.2,37.896187,58.179601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50712,80042,12/19/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/14/2017,12/18/2017,Ipsos,B-,2291,rv,0.15490716,0,37.8,60.1,38.196187,58.079601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50711,80041,12/19/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/14/2017,12/18/2017,Morning Consult,B/C,1991,rv,0.50714258,0,41,55,41.060688,55.58553,NA,NA,https://morningconsult.com/wp-content/uploads/2017/12/171209_crosstabs_POLITICO_v1_AP-1.pdf,50710,80040,12/19/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/14/2017,12/17/2017,CNN/SSRS,B/C,898,rv,1.214076,0,36,59,36.51501,58.322917,NA,NA,http://cdn.cnn.com/cnn/2017/images/12/18/rel12a.-.trump.and.taxes.pdf,50707,80036,12/19/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/14/2017,12/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.21586425,0,43,55,38.725978,55.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50706,80034,12/19/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/13/2017,12/18/2017,Quinnipiac University,B+,1230,rv,1.2697951,0,37,59,39.569898,57.276631,NA,NA,https://poll.qu.edu/images/polling/us/us12192017_ut17754.pdf/,50708,80037,12/19/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/15/2017,12/17/2017,YouGov,B,877,rv,0.12485423,0,41,56,40.356595,55.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67398,126173,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/14/2017,12/18/2017,McLaughlin & Associates,C/D,1000,lv,0.76661028,0,45,53,42.038709,54.123543,NA,NA,http://mclaughlinonline.com/2017/12/20/december-national-survey-results/,50718,80063,12/20/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/16/2017,12/18/2017,YouGov,B,869,rv,0.12317157,0,44,52,43.356595,51.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67399,126174,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/14/2017,12/20/2017,SurveyMonkey,D-,9094,rv,0.25996335,0,41,58,38.70885,56.464776,NA,NA,https://drive.google.com/file/d/10gPMBqo_4KCShn8CugqEXJ42XfiMPUAF/view,50724,80073,12/22/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/15/2017,12/19/2017,Ipsos,B-,1937,rv,0.13166838,0,37,60.6,37.396187,58.579601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50730,80086,12/26/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/17/2017,12/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.11859083,0,44,54,39.725978,54.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50715,80057,12/20/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/16/2017,12/20/2017,Ipsos,B-,1793,rv,0.12283754,0,37.6,60,37.996187,57.979601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50729,80085,12/26/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/17/2017,12/19/2017,YouGov,B,875,rv,0.12347792,0,44,54,43.356595,53.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67542,126381,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/17/2017,12/19/2017,YouGov,B,1291,rv,0.18218285,0,41,55,40.356595,54.375451,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d4v1jp5sni/econTabReport.pdf,50717,80062,12/20/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/17/2017,12/21/2017,Ipsos,B-,1727,rv,0.11915954,0,38.6,58.8,38.996187,56.779601,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50728,80084,12/26/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/18/2017,12/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.11870822,0,43,55,38.725978,55.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50721,80069,12/21/2017,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/18/2017,12/20/2017,YouGov,B,900,rv,0.12776082,0,44,54,43.356595,53.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67400,126176,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/19/2017,12/21/2017,YouGov,B,893,rv,0.12748674,0,42,53,41.356595,52.375451,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67401,126177,7/17/2020,00:55:36 27 Sep 2020
Donald Trump,Voters,9/27/2020,12/19/2017,12/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.35849307,0,44,54,39.725978,54.904915,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50725,80074,12/22/2017,00:55:36 27 Sep 2020
